E	SAME	aaaaaaaa    	(0,8)(7,8)
E$	.{0,}\\.gif	borfle\nbib.gif\nno	(0,14)
E$	.*\\.gif	borfle\nbib.gif\nno	(0,14)
E$n	SAME		borfle\nbib.gif\nno	(7,14)
E$j	SAME		borfle\nbib.gif\nno	(0,14)
E$nj	SAME		borfle\nbib.gif\nno	(0,14)
E$	.*$		borfle\nbib.gif\nno	(0,17)
En$	SAME		borfle\nbib.gif\nno	(0,6)
Ej$	SAME		borfle\nbib.gif\nno	(0,17)
Enj$	SAME		borfle\nbib.gif\nno	(0,17)
E$	SAME		borfle\nbib.gif\nno\n	(0,18)
En$	SAME		borfle\nbib.gif\nno\n	(0,6)
Ej$	SAME		borfle\nbib.gif\nno\n	(0,18)
Enj$	SAME		borfle\nbib.gif\nno\n	(0,18)
E$	(?s)(.*X|^B)	abcde\n1234Xyz	(0,11)(0,11)
E$	SAME	BarFoo 	(0,1)(0,1)
E$	SAME	abcde\nBar  	NOMATCH
E$	(?s:.*X|^B)	abcde\n1234Xyz	(0,11)
E$	SAME	BarFoo 	(0,1)
E$	SAME	abcde\nBar  	NOMATCH
E$	^.*B	abc\nB	(0,5)
E$n	^.*B	abc\nB	(4,5)
E$	(?s)^.*B	abc\nB	(0,5)
E$	(?m)^.*B	abc\nB	(4,5)
E$	(?ms)^.*B	abc\nB	(0,5)
E$	(?ms)^B	abc\nB	(4,5)
E$	(?m)B$	B\n	(0,1)
E$	(?s)B$	B\n	NOMATCH
E	^[0-9][0-9][0-9][0-9][0-9][0-9][0-9][0-9][0-9][0-9][0-9][0-9]	123456654321	(0,12)
E$	^\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d	123456654321 	(0,12)
E$v	^[\\d][\\d][\\d][\\d][\\d][\\d][\\d][\\d][\\d][\\d][\\d][\\d]	123456654321	(0,12)
E	^[abc]{12}	abcabcabcabc	(0,12)
E	^[a-c]{12}	abcabcabcabc	(0,12)
E	^(a|b|c){12}	abcabcabcabc 	(0,12)(11,12)
E	^[abcdefghijklmnopqrstuvwxy0123456789]	n	(0,1)
E	SAME	z 	NOMATCH
#E	abcde{0,0}	abcd	(0,4)
E	SAME	abce  	NOMATCH
#E	ab[cd]{0,0}e	abe	(0,3)
E	SAME	abcde 	NOMATCH
#E	ab(c){0,0}d	abd	(0,3)
E	SAME	abcd   	NOMATCH
E	a(b*)	a	(0,1)(1,1)
E	SAME	ab	(0,2)(1,2)
E	SAME	abbbb	(0,5)(1,5)
E	SAME	bbbbb    	NOMATCH
#E$	ab\\d{0}e	abe	(0,3)
E$	SAME	ab1e   	NOMATCH
E$v	"([^\\\\"]+|\\\\.)*"	the "quick" brown fox	(4,11)(5,10)
#E$v	SAME	"the \\"quick\\" brown fox" 	(0,25)(14,24)
E	.*?	abc	(0,0)
#E$	\\b	abc 	(0,0)
#E$	\\b	abc 	(0,0)
#Ez	NULL	abc	(0,0)
#[FIXME]E$ijv	<tr([\\w\\W\\s\\d][^<>]{0,})><TD([\\w\\W\\s\\d][^<>]{0,})>([\\d]{0,}\\.)(.*)((<BR>([\\w\\W\\s\\d][^<>]{0,})|[\\s]{0,}))</a></TD><TD([\\w\\W\\s\\d][^<>]{0,})>([\\w\\W\\s\\d][^<>]{0,})</TD><TD([\\w\\W\\s\\d][^<>]{0,})>([\\w\\W\\s\\d][^<>]{0,})</TD></TR>	<TR BGCOLOR='#DBE9E9'><TD align=left valign=top>43.<a href='joblist.cfm?JobID=94 6735&Keyword='>Word Processor<BR>(N-1286)</a></TD><TD align=left valign=top>Lega lstaff.com</TD><TD align=left valign=top>CA - Statewide</TD></TR>	(0,227)(3,21)(25,47)(48,51)(51,122)(122,122)(122,122)(?,?)(134,156)(157,172)(180,202)(203,217)
E	a[^a]b	acb	(0,3)
E$	SAME	a\nb	(0,3)
E	a.b	acb	(0,3)
E$	SAME	a\nb   	(0,3)
Ej	a[^a]b	acb	(0,3)
Ej$	SAME	a\nb  	(0,3)
Ej	a.b	acb	(0,3)
Ej$	SAME	a\nb  	(0,3)
